Activity Name: bath/
UserID: D
StartTime: 0
x	y	z
-1265	88	-644
-1329	620	-783
-1336	564	-602
-1170	254	446
-1104	855	665
-1183	519	657
-1149	255	323
-770	-69	38
-471	635	-461
107	223	-644
-245	-9	-368
-680	-197	-41
-1184	337	-212
-861	527	-865
-749	297	-721
-753	775	-548
-565	675	-400
-684	247	-295
-829	169	-200
-770	65	9
-933	201	291
-1145	-124	312
-756	-168	460
-825	124	534
-1217	44	-173
-689	153	-576
-773	-445	-1165
-1264	-604	-938
-1594	-217	-916
-1332	-484	-258
-1204	-125	-98
-1122	96	-125
-1002	239	-263
-848	832	-456
-601	416	91
-285	204	-519
-288	216	-760
-744	-884	-122
-1162	-615	-188
-892	-481	-353
-1178	860	-292
-1148	695	-320
-1137	-333	-320
-836	-576	-525
-765	-335	-399
-770	-96	-572
-773	-292	-525
-1096	-157	-269
-737	-72	187
-797	-257	376
-655	-280	673
-775	-324	303
-832	-528	-284
-1056	-652	-313
-1293	371	145
-1231	38	593
-1175	-63	663
-1489	-608	904
-1529	-340	771
-1917	19	-93
-1797	-127	-261
-1548	-109	132
-1201	126	423
-968	408	339
-776	723	172
-488	760	12
-228	799	-140
-100	764	-249
-12	760	-250
3	801	-297
-9	883	-397
-16	908	-341
24	747	-426
71	704	-564
102	575	-623
220	627	-660
127	636	-597
174	579	-562
208	707	-453
379	744	-496
571	892	-481
883	951	-641
-541	944	-433
667	990	73
60	883	15
211	959	-130
112	1075	-2
176	876	8
268	835	84
355	479	-244
188	728	-30
260	1039	60
310	316	-792
23	308	-1328
-2	721	-1058
-281	1311	-888
-136	1390	-632
-79	1316	-340
-53	1548	304
-191	1487	815
39	455	662
-554	823	207
-456	356	457
223	-237	536
529	-239	190
615	-157	47
367	1398	-490
174	1224	-141
148	878	-20
-196	835	84
-652	822	352
-916	1281	339
-877	1263	184
-596	1452	-98
-306	1423	-440
-97	1415	-608
124	1324	-693
280	1003	-793
199	732	-889
593	560	-789
359	326	-834
368	223	-825
328	150	-772
292	-89	-985
406	-193	-762
216	7	-385
143	196	-797
12	545	-1005
-192	632	-605
-516	975	-1172
115	780	-1217
864	280	-772
104	-63	-1031
67	284	-1145
140	480	-945
96	580	-724
76	731	-745
3	630	-824
3	744	-848
124	862	-825
127	799	-864
28	687	-834
-87	678	-740
-205	695	-665
-100	647	-632
-204	710	-541
-232	696	-545
-231	728	-540
-221	756	-554
-199	823	-544
-204	849	-527
-200	816	-553
-170	824	-601
-151	828	-650
-193	831	-584
-312	824	-452
-473	892	-272
-562	1004	-162
-576	929	-296
-661	655	-40
-879	567	167
-868	856	387
-712	964	425
-568	716	195
-584	627	108
-538	688	71
-626	540	48
-772	496	134
-973	419	255
-1007	305	263
-920	348	151
-752	511	140
-825	663	400
-903	606	520
-825	457	414
-781	318	328
-817	300	343
-864	435	374
-820	508	339
-765	376	259
-653	408	182
-831	-74	561
-877	265	667
-512	120	127
-1050	28	416
-1077	217	344
-1060	-84	368
-1261	319	440
-1172	199	307
-1177	63	403
-1159	76	204
-929	-199	284
-909	-170	264
-935	408	587
-823	348	844
-868	76	524
-732	7	515
-708	251	304
-705	369	135
-657	28	-202
-1032	768	-610
-978	545	-637
-695	886	-596
-336	504	-788
-8	198	-717
-17	231	-388
-557	662	-175
-756	455	-200
-1181	60	-56
-1655	-242	24
-981	152	-644
-973	300	-714
-756	22	12
-673	89	136
-1001	487	137
-900	303	-168
-712	-263	-301
-753	-87	-756
-871	-754	-824
-951	-826	-500
-1137	-104	-600
-1129	148	-409
-1009	-237	-556
-1177	-144	-756
-973	-121	-636
-1021	372	-314
-1205	172	-386
-709	444	-317
-669	380	-328
-1056	120	-298
-640	167	-88
-866	179	4
-976	215	-169
-840	384	-84
-610	516	-447
-412	232	-297
-840	62	-137
-1210	-424	-128
-1080	-237	-369
-1201	300	-484
-660	537	-536
-933	-232	-575
-1032	-74	-616
-1032	-68	-536
-818	-79	-449
-860	-89	-400
-953	-269	-368
-973	-114	-365
-980	79	-308
-857	38	-276
-561	585	583
-404	707	-1065
-815	-634	-852
-1165	-736	169
-1201	-221	272
-1076	-445	-140
-1136	-680	-210
-1217	-656	-408
-1090	-274	-698
-996	44	-418
-1090	124	-247
-989	691	-160
-884	1118	-372
-913	881	-687
-673	300	-932
-460	-48	-1012
19	856	-1000
-124	-141	-1191
-346	-244	-1066
-705	-50	-796
-941	239	-657
-1012	396	-612
-1049	280	-329
-1108	392	-141
-685	451	-564
-490	460	-554
-552	600	-461
-298	748	-508
-1002	531	-493
-701	252	-341
-871	428	-351
-1009	764	-594
-889	182	-598
-1049	319	-689
-1041	-353	-361
-834	-601	123
-996	153	-333
-1042	390	-500
-1089	843	-744
-913	832	-677
-578	584	-377
-249	679	-474
-296	-296	-280
-496	94	-26
-804	543	-135
-1010	1287	-733
-704	665	-537
-775	81	-210
-845	464	-96
-692	152	57
-685	-223	132
-1220	612	-447
-1160	510	-596
-916	9	-328
-1025	291	-311
-893	384	-257
-858	185	-264
-845	156	-354
-898	-69	-647
-776	268	-655
-957	336	-296
-865	236	-337
-953	-72	-529
-986	-340	248
-776	-548	496
-848	-193	96
-1447	63	-1708
-1096	28	-513
-900	-340	609
-1101	-8	233
-1175	-50	-300
-1061	-178	-749
-936	-116	-1305
-840	-55	-1368
-984	-108	-797
-1000	259	-360
-980	163	-60
-964	51	-21
-1240	-305	51
-944	32	59
-945	292	-492
-616	523	-648
-505	604	-666
-452	126	-714
-452	135	-625
