Activity Name: tooth/
UserID: 712
StartTime: 0
x	y	z
-12	-945	-290
-77	-986	-276
-80	-1009	-257
-24	-1000	-272
24	-975	-276
30	-930	-293
4	-936	-289
-47	-976	-288
-80	-1001	-263
-52	-1001	-240
3	-976	-276
38	-973	-321
-4	-961	-288
-20	-948	-285
-15	-978	-279
-20	-983	-272
-1	-978	-288
0	-954	-280
6	-961	-301
-4	-984	-306
-33	-970	-272
-33	-985	-264
3	-957	-260
28	-929	-253
35	-985	-295
9	-1002	-281
-31	-985	-260
-25	-993	-269
19	-962	-253
31	-930	-260
15	-968	-277
-16	-985	-287
-32	-991	-264
-4	-973	-258
33	-956	-264
27	-959	-271
-2	-983	-273
-36	-1002	-274
-33	-992	-271
1	-962	-270
31	-953	-266
-4	-964	-255
-49	-993	-276
-39	-1005	-257
-12	-980	-261
16	-961	-260
25	-946	-266
12	-959	-276
4	-988	-277
-23	-989	-269
-17	-986	-268
-1	-962	-268
15	-941	-272
3	-968	-274
-20	-984	-264
-32	-996	-250
-31	-993	-260
-16	-969	-271
12	-951	-272
4	-964	-277
-18	-986	-272
-29	-1001	-253
-29	-985	-253
-16	-957	-258
12	-944	-266
3	-953	-269
-18	-980	-265
-34	-1002	-253
-40	-1000	-234
-25	-976	-249
12	-957	-260
6	-946	-273
