Activity Name: walk/
UserID: 15218
StartTime: 0
x	y	z
-944	-320	-160
-1061	-248	-157
-1186	-253	-183
-1137	-314	-245
-1049	-329	-271
-1032	-345	-292
-1009	-288	-328
-961	-272	-324
-948	-333	-293
-957	-345	-297
-940	-308	-337
-906	-269	-394
-893	-273	-406
-845	-305	-376
-804	-288	-338
-816	-213	-322
-890	-160	-369
-936	-152	-332
-879	-264	-241
-860	-328	-206
-960	-375	-176
-1063	-509	-148
-1122	-690	-175
-1109	-672	-135
-991	-457	-137
-916	-409	-146
-865	-439	-132
-810	-497	-121
-772	-528	-114
-776	-508	-137
-796	-476	-168
-853	-461	-213
-969	-453	-258
-1039	-397	-324
-1076	-354	-320
-1101	-333	-292
-1191	-333	-242
-1242	-228	-305
-1095	-161	-349
-960	-154	-292
-825	-253	-241
-799	-282	-247
-853	-244	-322
-881	-241	-324
-840	-239	-273
-781	-276	-138
-824	-313	-52
-904	-281	-97
-1016	-232	-207
-1073	-313	-175
-1012	-359	-181
-946	-296	-212
-928	-340	-228
-909	-420	-212
-810	-452	-180
-913	-477	-175
-1032	-482	-205
-968	-424	-196
-884	-436	-172
-812	-416	-144
-837	-429	-17
-989	-351	199
-1076	-242	119
-927	-311	-57
-940	-290	-199
-969	-338	-340
-989	-520	-231
-1061	-589	-242
-1084	-484	-309
-996	-360	-209
-1016	-261	-106
-1005	-185	-128
-989	-200	-237
-948	-247	-288
-909	-189	-221
-880	-109	-157
-784	-106	-105
-672	-143	-90
-610	-212	-72
-680	-295	-127
-1026	-349	-312
-1469	-503	-472
-1417	-548	-525
-1145	-505	-441
-1012	-544	-330
-980	-583	-328
-889	-520	-279
-794	-477	-210
-767	-431	-210
-936	-401	-216
-1077	-305	350
-1776	582	392
-1025	238	-225
-736	-73	-52
-680	-237	-208
-706	-409	-306
-765	-392	-312
-845	-360	-234
-928	-416	-72
-1138	-389	97
-1120	-687	-116
-1056	-833	-244
-1064	-615	-184
-1073	-458	-148
-991	-324	-239
-1013	-191	-300
-1097	-192	-345
-1060	-289	-349
-984	-329	-322
-992	-292	-282
-1000	-240	-255
-912	-168	-210
-808	-80	-144
-725	-36	-49
-708	-58	-42
-791	-124	-202
-905	-244	-375
-1122	-528	-564
-1480	-780	-656
-1552	-802	-762
-1128	-647	-505
-756	-399	-244
-698	-377	-272
-788	-423	-367
-911	-372	-346
-980	-244	-298
-970	-185	-312
-881	-215	-241
-738	-221	22
-1013	-210	851
-1165	-560	62
-704	-609	-309
-820	-473	-391
-928	-484	-362
-1004	-616	-324
-1044	-577	-433
-993	-466	-353
-953	-397	-240
-957	-562	-178
-858	-656	-130
-997	-601	-217
-1239	-415	-308
-1373	-160	-340
-1396	-130	-333
-1333	-72	-265
-1183	-65	-317
-1009	-199	-337
-804	-261	-276
-578	-178	-180
-464	17	-116
-464	55	-153
-538	-77	-197
-814	-287	-284
-1497	-730	-495
-1861	-1042	-765
-1160	-725	-581
-817	-239	-112
-1025	-285	-268
-1058	-456	-544
-712	-500	-474
-516	-392	-313
-616	-332	-274
-820	-458	-298
-921	-589	-305
-940	-588	-192
-961	-424	220
-1385	99	374
-1236	-199	-53
-1143	-281	-204
-1156	-189	-209
-1056	-271	-221
-1098	-450	-290
-1017	-559	-312
-973	-429	-445
-1029	-311	-477
-1009	-296	-410
-945	-298	-368
-881	-264	-354
-845	-223	-336
-801	-196	-300
-740	-184	-223
-730	-141	-159
-749	-100	-74
-823	-148	-28
-977	-264	-44
-1221	-424	-121
-1396	-609	-253
-1311	-656	-367
-1061	-480	-336
-911	-354	-372
-932	-335	-375
-889	-340	-375
-762	-317	-345
-663	-280	-308
-652	-277	-292
-704	-319	-261
-818	-453	-202
-921	-633	-159
-948	-594	-201
-1026	-449	-205
-1172	-364	-180
-1202	-336	-168
-1101	-324	-157
-1042	-369	-200
-1095	-391	-168
-1034	-208	-274
-1058	-177	-332
-1068	-257	-330
-991	-308	-346
-920	-313	-370
-847	-260	-388
-799	-215	-377
-756	-213	-345
-733	-218	-322
-716	-207	-305
-789	-200	-304
-964	-218	-303
-1040	-292	-265
-1063	-378	-183
-1093	-437	-185
-1060	-554	-144
-1048	-650	-138
-1034	-543	-193
-991	-368	-255
-909	-328	-285
-821	-364	-274
-764	-385	-241
-749	-376	-194
-777	-385	-167
-816	-434	-161
-849	-424	-185
-928	-409	-202
-1037	-449	-248
-1088	-400	-271
-1040	-405	-213
-988	-474	-199
-985	-541	-173
-937	-431	-209
-1080	-313	-340
-1127	-281	-352
-1055	-249	-335
-952	-263	-329
-866	-239	-340
-824	-196	-348
-788	-191	-336
-725	-205	-288
-689	-180	-218
-753	-144	-193
-848	-215	-191
-976	-370	-144
-1176	-468	-221
-1263	-485	-301
-1106	-511	-233
-994	-513	-276
-1031	-481	-372
